Move ID,Move,Command,hitLevel,BlockFrame,Punishable,Duckable
63,"d/b+3, d/b+4, 1+2", ,"l (TC), l (TC), m",-14~-12,True,False
64,d/b+4, ,m,-17,True,False
65,"d/b+4, 4, ,", ,"m, m, , ",-15,True,False
66,"d/b+4, 4, 4, 4, ,", ,"m x 4, , ",-13,True,False
67,"d/b+4, b+4", ,"m (TC), m, (HSP)",-14,True,False
68,d/b+1+2, ,m,-7~-6,False,False
69,d/b+3+4, ,mm?,-10,True,False
70,"d/b+3+4, B", ,"mm, (HSP)",-33,True,False
71,"d/b+3+4, D", ,"mm, (RLX)",-13,True,False
72,"d/b+3+4, 4", ,"mm, h",-6,False,False
73,"d/b+3+4, 4, 3", ,"mm, h, h",-7,False,False
74,b+1, ,m,-8~-7,False,False
75,"b+1, 4", ,"m, m",-23~-18,True,False
76,b+2, ,m,-11,True,False
77,"b+2, 4", ,"m, h",-9~-8,False,False
78,b+3, ,m,-8,False,False
79,"b+3, 3", ,"m, m, (RLX)",-14~-13,True,False
80,"b+3, f", ,"m, m",-14,True,False
81,b+4, ,h,-6~-3,False,False
82,"b+4, 3", ,"h, l (TC)",-21~-15,True,False
83,"b+4, 4", ,"h, mm",-9~-5,False,False
84,"b+4, 4, D", ,"h, mm, (RLX)",-16,True,False
85,"b+4, 4, 3+4", ,"h, mm, m (TJ)",-13~-10,False,False
86,b+1+2, ,m,-8,False,False
87,u/b+3, ,m,+-2~+2s,False,False
88,u+3, ,m (TJ),-24~-20,True,False
89,u+4, ,(Special) (TJ),,False,False
90,"u+4, 3", ,"(Special) (TJ), l (TC), (RLX)",+4,False,False
91,"u+4, 4", ,"(Special) (TJ), h (TJ), (RLX)",-3,False,False
92,u/b+3+4, ,m (TJ),-9~-8,False,False
93,u+3+4, ,m (TJ),-1~+2,False,False
94,"u/b+3+4, D", ,"m (TJ), (RLX)",?,False,False
95,"u+3+4, D", ,"m (TJ), (RLX)",?,False,False
96,u/f+3, ,m (TJ),-11~-9s,False,False
97,"u/f+3, D", ,"m (TJ), (RLX)",-14~-13s,False,False
98,"u/f+3, 3", ,"m (TJ), m",-23~-20,True,False
99,"u/f+3, 3+4", ,"m (TJ), l (TC), (RLX)",-14,True,False
100,u/f+4, ,m (TJ),-8~-5,False,False
101,u/b or u+1+2, ,h (TJ),-3~-1s,False,False
102,u/f+1+2, ,h (TJ),-3~-1s,False,False
103,u/f+3+4, ,mm (TJ),-10,True,False
104,"f, F+2", ,m,-4~-3,False,False
105,"f, F+2, 3", ,"m, l",-15~-11,True,False
106,"f, F+3", ,m (TJ),-15~-14,True,False
107,"f, F+3, B", ,"m (TJ), (HSP)",-32~-31,True,False
108,"f, F+3, D", ,"m (TJ), (RLX)",-3~-2,False,False
109,"f, F+3, B+3+4", ,"m (TJ), m, (HSP)",-9,False,False
110,"f, F+4", ,"m, (HSP)",-7~-6,False,False
111,"b, B+2+3", ,!! (TJ),KND,False,False
112,"b, B+2+3 (First hit only)", ,! (TJ),-68~-64,True,False
113,"f, f, f+3 or WR+3", ,"l, (RLX)",-24~-18,True,False
114,WS+1, ,h,-6,False,False
115,"WS+1, 3", ,"h, m, (RLX)",-15~-14,True,False
116,"WS+1, 4", ,"h, h",-9,False,False
117,WS+2, ,m,-12~-11,True,False
118,"WS+3 or d, f+3", ,m,-13~-8,False,False
119,WS+4, ,m,-3~0,False,False
120,FC+d/b or d+1+2, ,m (TC),-14~-12,True,False
121,"FC+d/b or d+1+2, 1+2", ,"m (TC), m",-14~-12,True,False
122,WS+3+4 FC+3+4, ,m (TJ),-17~-12,True,False
123,WS+3+4B FC+3+4B, ,"m, (HSP)",-21~-16,True,False
124,WS+3+4D FC+3+4D, ,"m, (RLX)",-8~-3,False,False
125,FC+d/f+4, ,"l (TC), (RLX)",-26(16a),False,False
126,FC+d/b+4, ,m (TC),-10,True,False
127,BT 3+4, ,m (TJ),+1~+4,False,False
128,1+2+3+4, ,(Special) (TJ),,False,False
129,SS 2, ,m,0~+1s,False,False
130,SS 3, ,"m (TC), (RLX)",-5~-4,False,False
131,"SS 3, D (Cancel)", ,(Special) (TC)(RLX),,False,False
132,"SS 3, B (Cancel)", ,(Special) (TC)(HSP),,False,False
133,"SS 3n, B", ,"m (TC), (HSP)",-21~-20,True,False
134,"SS 3n, B, 3+4", ,"m (TC), m, (HSP)",-9,False,False
135,SS 4, ,ll (TC),-1~0,False,False
136,SS 4 (First hit only), ,l (TC),-12~-9,False,False
137,SS 4 (Second hit only), ,l (TC),-4~+2,False,False
138,"SS 4, B", ,"l (TC), (HSP)",?,False,False
139,"SS 4, 3", ,"l (TC), l (TC)",-45,True,False
140,"SS 4, 3+4", ,"l (TC), m",-17~-12,True,False
141,SS 4~3, ,h (TJ),-12,True,False
142,SS 4~3B, ,"h (TJ), (HSP)",-23,True,False
143,SS 3+4, ,hm (TJ),-12,True,False
144,"SS 3+4, D", ,hm,-12,True,False
145,SS 3+4 (First hit only), ,h,-18~-16,True,False
146,"SS 3+4, D (First hit only)", ,h,-18~-16,True,False
147,"SS 3+4, 3+4", ,"hm (TJ), m (TJ)",-34~-28s,False,False
148,"SS 3+4, 3+4, 3+4", ,"hm (TJ), m (TJ), m (TJ)",-13~-8,False,False
149,"SS 3+4, 3+4, 3+4, B (Cancel)", ,"hm (TJ), m (TJ), (HSP)",-30~-24,True,False
150,"SS 3+4, 3+4, 3+4, u/f+3+4", ,"hm (TJ), m (TJ), m (TJ), m (TJ)",-6~-5,False,False
151,"SS 3+4, 3+4, 3+4, u/f+3+4, D", ,"hm (TJ), m (TJ), m (TJ), m (TJ), (RLX)",-26~-25,True,False
152,SS 1+4, ,l,-29~-22,True,False
153,f+1+2 or From certain moves (to HSP), ,(HSP),,False,False
154,FC+d/f+1+2, ,(HSP),,False,False
155,Grounded face up 1+2, ,(HSP),,False,False
156,After HSP Wait and dont do anything, ,(RLX),,False,False
157,HSP f+1+2, ,(HSP),,False,False
158,"HSP F+1+2 or f, f+1+2", ,"(Special), m(HSP)",+2~+4,False,False
159,HSP 1, ,m,-12s,False,False
160,HSP 2, ,m,-2,False,False
161,"HSP 2, 4", ,"m, ll (TC)",-1~0 (-12),False,False
162,HSP 3, ,"m (TC), (RLX)",-5,False,False
163,HSP 3~4, ,"ll (TC), (RLX)",-24,True,False
164,HSP 4, ,"mh, (HSP)",-6~-4,False,False
165,"HSP 4, 3+4", ,"mh, ll (TC), (RLX)",-24,True,False
166,HSP 3+4, ,h(Throw),,False,False
167,HSP f+1, ,h,+1,False,False
168,HSP f+3+4, ,m (TJ),-12~-2,False,False
169,HSP D, ,"(Special) (TC), (HSP)",,False,False
170,"HSP D, 3+4", ,"(Special) (TC), m, (HSP)",-9,False,False
171,HSP b+3, ,"l (TC), (RLX)",-14,True,False
172,HSP u or d, ,(HSP),,False,False
173,HSP u or d 3 or 4, ,"(Special), l (TC)(HSP)",-45,True,False
174,HSP u or d+3 or u or d+4, ,"m, (HSP)",-13~-12,True,False
175,"HSP u or d+3, D or u or d+4, D", ,"m, (RLX)",-2~-1,False,False
176,d+3+4 or From certain moves (to RLX), ,(RLX),,False,False
177,RLX u or d, ,(RLX),,False,False
178,RLX b or f, ,(RLX),,False,False
179,RLX 1, ,l (TC),-12,True,False
180,"RLX 1, 3", ,"l (TC), m, (HSP)",-14~-12,True,False
181,"RLX 1, 3, D", ,"l (TC), m, (RLX)",-12~-10,False,False
182,"RLX 1, 4", ,"l (TC), h",-6~-5,False,False
183,RLX 2, ,m (TC),-6~-5,False,False
184,"RLX 2, 3", ,"m (TC), m",-13~-12,True,False
185,"RLX 2, f+3", ,"m (TC), m",-14,True,False
186,"RLX 2, 4", ,"m (TC), m",-23~-22,True,False
187,RLX 3, ,l (TC),-15~-14,True,False
188,"RLX 3, n+4", ,"l (TC), m (TJ)",-6~-5,False,False
189,RLX 3~4, ,m (TC),-24~-23,True,False
190,RLX 4, ,m,-13,True,False
191,"RLX 4, 3+4", ,"m, m (TJ)",-7~-2,False,False
192,RLX 4~3, ,"ll (TC), (HSP)",-37~-35,True,False
193,RLX 4~3 (Second hit only), ,"l (TC), (HSP)",-4~-2,False,False
194,RLX 1+2, ,m (TC),-14~-12,True,False
195,RLX 3+4, ,m (TJ),-7~-6,False,False
196,"RLX 3+4, B (Cancel)", ,"(Special) (TJ), (HSP)",,False,False
197,"RLX 3+4, 3 (Cancel)", ,"m, (HSP)",-2~-1,False,False
198,RLX f+3+4, ,m (TJ),-12~-2,False,False
199,RLX d/b+3j, ,l,-12,True,False
200,RLX b+1+2, ,(HSP),,False,False
