Move ID,Move,Command,hitLevel,BlockFrame,Punishable,Duckable
79,"u/f, N, 3+4","FU, 7, -F, -U, 1, +3*+4*, 3, +3-, , 1, +4-, ",l (TJ),-16,True,False
80,"u/f, N, 1+4",,m! (TJ),KND,False,False
81,"f, F+2","F, 4, -F, , 4, F, 3, +2*, 3, -F, , 1, +2-,",m,-11,True,False
82,"f, f, N, 2","F, 5, -F, , 4, F, 4, -F, , 4, +2*, 3, +2-, ",l (TC),-18,True,False
83,"f, F+3",,h,0,False,False
84,"f, F+3, D",,h (special),+8,False,False
85,"f, F+4","F, 5, -F, , 3, F, 3, +4*, 7, -F, +4-, ",m,-14,True,False
86,"f, F+1+2","F, 5, -F, , 4, F, 3, +1*+2*, 4, -F, +1-, +2-, ",m (TJ),-18,True,False
87,"f, F+3+4","F, 5, -F, , 4, F, 3, +3*+4*, 4, -F, +3-, +4-, ",h (TJ),-10,True,False
88,"f, f, f+3",,m (TJ),+10g,False,False
89,"f, f, f+3+4",,m (TJ),+17g,False,False
90,WR+4,,l (TJ),-24,True,False
91,FC+1,,sm (TC),-5,False,False
92,FC+2,,sm (TC),-4,False,False
93,FC+3,"D, 8, +3*, 5, +3-, , 15, -D, ",l (TC),-16,True,False
94,FC+4,"D, 8, +4*, 5, +4-, , 15, -D, ",l (TC),-15,True,False
95,WS+1,WS+1,m,-10,True,False
96,WS+2,WS+2,m,-10,True,False
97,WS+3,,h,0,False,False
98,WS+4,,m,-6,False,False
99,FC+d/f+2,,m,+1,False,False
100,SS+2,"D, 5, -D, , 5, +2*, 3, +2-, ",m,-12,True,False
101,"SS+2, 1",,"m, m",-13s,False,False
102,SS+4,"D, 5, -D, , 4, +4*, 3, +4-, ",m,-12,True,False
103,SS+3+4,,m (TC),-6,False,False
104,"SS+3+4, Any button",,m (TC) (special),-26g,False,False
105,1+2+3+4,,h! (charge), ,False,False
106,"charge f, N, d, d/f+2",,m,0,False,False
107,charge qcf+1+2,,h!,0g,False,False
108,opponent grounded d+4,,l,-16,True,False
109,"opponent grounded d+4, 4",,"l, l",-16,True,False
110,"opponent grounded d+4, 4, 4",,"l, l, l",-16,True,False
111,BT 1 or 2,,h,-8,False,False
112,BT 3,,m,-20,True,False
113,BT 4,,m,-10,True,False
114,BT 1+4,,m!,KND,False,False
115,BT d+1 or d+2,,sm,-2,False,False
116,BT d+3 or d+4,,l,-11,True,False
117,"f, N, d, d/f ",, , ,False,False
118,"f, N, d, d/f+1",,h,+6,False,False
119,"f, N, d, d/f+2",ewgf+2,h,-10,True,False
120,"f, N, d, d/f+3",,h!,KND,False,False
121,"f, N, d, d/f+4",,m (TJ),-9,False,False
122,"f, N, d, d/f+1+2",,h!,+7g~+17g,False,False
