Move ID,Move,Command,hitLevel,BlockFrame,Punishable,Duckable
43,d/f+1+2, ,ll,-70,True,False
44,d/f+1+2 (First hit only), ,l,-82,True,False
45,d/f+3+4, ,m,-23,True,False
46,d/f+1+3 (Throw), ,h(Throw),Throw,False,False
47,d/f+1+3, ,Sm,-18~+1s,False,False
48,d+1+2, ,m (TC),-18~-17,True,False
49,d/b+1, ,l,-12,True,False
50,"d/b+1, 1", ,"l, l",-12,True,False
51,"d/b+1, 1, 1", ,"l, l, l",-12,True,False
52,"d/b+1, 1, 1, 2", ,"l, l, l, m",-11,True,False
53,d/b+2, ,l (TC),-18,True,False
54,d/b+2*, ,l (TC),-29~-28,True,False
55,d/b+3, ,l(CSK),-20,True,False
56,"d/b+3, 4", ,"l, l(CSK)",-16,True,False
57,"d/b+3, 4, 3", ,"l, l, l(CSK)",-19,True,False
58,"d/b+3, 4, 3, 4", ,"l, l, l, l(CSK)",-16,True,False
59,"d/b+3, 4, 3, 4, 3", ,"l, l, l, l, l(CSK)",-19,True,False
60,"d/b+3, 4, 3, 4, 3, 4", ,"l, l, l, l, l, l(CSK)",-16,True,False
61,CSK 1+2, ,h,+14~+15g,False,False
62,CSK d+1+2, ,l(Throw),,False,False
63,d/b+4, ,l (TC),-13,True,False
64,d/b+1+2, ,hhhhh,-4~-3,False,False
65,b+1, ,m,-8~-7,False,False
66,b+2, ,m,+5,False,False
67,b+2*, ,m,-7,False,False
68,b+3, ,m,-9~-8,False,False
69,"b+3, 2", ,"m, h",-4,False,False
70,"b+3, 2, 2", ,"m, h, h",-9,False,False
71,"b+3, 2, 2*", ,"m, h, m",-8~-7,False,False
72,b+4, ,m,-15,True,False
73,"b+4, 4", ,"m, m",-8~-6s,False,False
74,u/b+1+2, ,h,-9~-7,False,False
75,u+1+2, ,h,-15~-13,True,False
76,u/f+1, ,( (Sky))!,KND,False,False
77,u/f+1*, ,( (Sky))!,KND,False,False
78,u/b or u or u/f+2, ,m (TJ),+4~+6s,False,False
79,"u/b or u or u/f, n+2", ,m (TJ),-1~+1s,False,False
80,"f, F+1", ,m,-6~-5,False,False
81,"f, F+2", ,m,-16~-15,True,False
82,"f, F+2*", ,m,-15,True,False
83,"f, F+3", ,m,+4~+5,False,False
84,"f, F+4", ,m,-14~-10,False,False
85,"f, F+1+2", ,m,-15~-14,True,False
86,"f, F+1+2, 2", ,"m, m",-11,True,False
87,"f, F+1+2, 1+2", ,"m, l (TC)",-19~-18,True,False
88,"f, F+3+4", ,m,-82~-73,True,False
89,"f, F+3+4 (Second part)", ,l (TC),-110~-101,True,False
90,"b, d/b, d, d/f+1", ,l (TC),-37~-36,True,False
91,"b, d/b, d, d/f+2", ,m,-11,True,False
92,HCF, ,(Special),,False,False
93,"HCF, 1 (one spin)", ,m,+21g,False,False
94,hcf+1 (two spins), ,!,KND,False,False
95,hcf+1 (three spins), ,!,KND,False,False
96,hcf+1 (four spins), ,!,KND,False,False
97,hcf+1(At least five spins), ,!,KND,False,False
98,hcf(Full rotation), ,!,Launch(JG?),False,False
99,"HCF, d/f+1", ,m,-17~-14,True,False
100,"hcf, d/f+1 (d/b, d/f, f, d/f+1)", ,m,-17~-14,True,False
101,"f, f, f+2 or WR+2", ,m,+7,False,False
102,WS+1, ,m,-13~-11,True,False
103,WS+2, ,m,-7~-6,False,False
104,"WS+2, 1", ,"m, m",-14s,False,False
105,WS+3, ,m,-9,False,False
106,"WS+3, 2", ,"m, h",-7~-6,False,False
107,WS+4, ,m,-6~-5,False,False
108,WS+1+2, ,m,-15~-14,True,False
109,"WS+1+2, 1+2", ,"m, m",-16~-15,True,False
110,"WS+1+2, 1+2, 1+2", ,"m, m, l?",-23~-22,True,False
111,WS+f+1, ,m,-6~-5,False,False
112,"WS+f+1, 2", ,"m, m",-8~-7,False,False
113,"WS+f+1, 2, 1", ,"m, m, h",-4~-3,False,False
114,"WS+f+1, 2, d/f+1", ,"m, m, m",-2~-1,False,False
115,"WS+f+1, 2, d+1", ,"m, m, l (TC)",-11~-9,False,False
116,FC+d+1, ,l (TC),-8~-6,False,False
117,"FC+d+1, 1", ,"l (TC), l (TC)",-2~0,False,False
118,"FC+d+1, 1, 1", ,"l (TC), l (TC), m",-12~-11,True,False
119,"FC+d+1, 1, 1, 2", ,"l (TC), l (TC), m, m",-8~-7,False,False
120,"FC+d+1, 1, 1, 2, 1", ,"l (TC), l (TC), m, m, h",-4~-3,False,False
121,"FC+d+1, 1, 1, 2, d/f+1", ,"l (TC), l (TC), m, m, m",-2~-1,False,False
122,"FC+d+1, 1, 1, 2, d+1", ,"l (TC), l (TC), m, m, l (TC)",-11~-9,False,False
123,"FC+d+1, 2", ,"l (TC), m",-11,True,False
124,FC+d/f+1, ,m,-21,True,False
125,"FC+d/f+1, 2", ,"m, m",-21,True,False
126,"FC+d/f+1, 2, 1", ,"m, m, m",-11,True,False
127,"FC+d/f+1, 2, 1, 1", ,"m, m, m, h",+21~+22,False,False
128,FC+d/f+2, ,m,-13~-12,True,False
129,"FC+d/f+2, D/F+1", ,"m, m",-4~-3,False,False
130,"FC+d/f+2, D/F+1, 2", ,"m, m, m",-8~-7,False,False
131,"FC+d/f+2, 1", ,"m, h",-4~-3,False,False
132,"FC+d/f+2, d+1", ,"m, l (TC)",-11~-9,False,False
133,FC+d/f+1+2, ,l (TC),-18~-17,True,False
134,"FC+d/f+1+2, 1+2", ,"l (TC), m",-18~-16,True,False
135,FC+d/b+1, ,l,-8,False,False
136,"FC+d/b+1, 1", ,"l, l",-2,False,False
137,"FC+d/b+1, 1, 1", ,"l, l, l",-5~-4,False,False
138,"FC+d/b+1, 1, 1, 2", ,"l, l, l, m",-11,True,False
139,SS+1, ,m,+5~+7s,False,False
140,SS+2, ,h,+9~+11,False,False
141,d/b or d+3+4 (to SIT), ,(SIT),,False,False
142,SIT f or b, ,(Special),,False,False
143,u/f+3+4, ,"m (TJ), (SIT)",+13~+18s,False,False
144,"d+3+4, 3+4", ,"(Special), m, (SIT)",+13~+18s,False,False
145,"u/f+3+4, 3+4", ,"m, m, (SIT)",+13~+18s,False,False
146,Grounded face up d+1+2, ,"m, (SIT)",+14~+17,False,False
147,SIT 1+2, ,m,-44~-43,True,False
148,SIT 1, ,l (TC),-48~46,False,False
149,"SIT 1, 2", ,"l (TC), l (TC)",-47~-45,True,False
150,"SIT 1, 2, 1", ,"l (TC), l (TC), l (TC)",-43~-41,True,False
151,"SIT 1, 2, 1, 2", ,"l (TC), l (TC), l (TC), l (TC)",-47~-45,True,False
152,SIT 2, ,l (TC),-45~-43,True,False
153,"SIT 2, 1", ,"l (TC), l (TC)",-43~-41,True,False
154,"SIT 2, 1, 2", ,"l (TC), l (TC), l (TC)",-47~-45,True,False
155,"SIT 2, 1, 2, 1", ,"l (TC), l (TC), l (TC), l (TC)",-43~-41,True,False
