Move ID,Move,Command,hitLevel,BlockFrame,Punishable,Duckable
51,d+3, ,l (TC),-18~-17,True,False
52,"d+3, 4", ,"l, h",-8~-7,False,False
53,d+4, ,l,-12,True,False
54,"d+4, 3", ,"l, h",-7,False,False
55,"d+4, 3, 4", ,"l, h, m",-12~-11,True,False
56,d+1+2, ,hh,-9,False,False
57,"d+1+2, 2", ,"hh, m",-8,False,False
58,"d+1+2, 2, 1", ,"hh, m, h",-16~-15,True,False
59,d+3+4, ,mm,-15~-13,True,False
60,d+3+4 (Second hit miss), ,m,-24~-23,True,False
61,d/b+2, ,m,-8,False,False
62,d/b+3, ,l,-12,True,False
63,d/b+4, ,l (TC),-12~-11,True,False
64,"d/b+4, 4", ,"l (TC), m",-12~-10,False,False
65,"d/b+4, 4, 3", ,"l (TC), m, h",-10,True,False
66,"d/b+4, 4, 3, 3", ,"l (TC), m, h, m",-12~-7,False,False
67,"d/b+4, 4, 4", ,"l (TC), m, l",-12~-10,False,False
68,"d/b+4, 4, 4, D", ,"l (TC), m, l",-12~-10,False,False
69,d/b+1+2, ,m?,-13~-12,True,False
70,d/b+3+4, ,l,-31,True,False
71,"d/b+3+4, 4", ,"l, l",,False,False
72,"d/b+3+4, 4 (Second hit only)", ,l,-28,True,False
73,b+1, ,m,-9~-7,False,False
74,"b+1, 2", ,"m, m",-8~-7,False,False
75,b+2, ,m,-5~-4,False,False
76,"b+2, 2", ,"m, h",-3,False,False
77,"b+2, 2, 4", ,"m, h, m",-9,False,False
78,"b+2, 2, 4, 4", ,"m, h, m, h",-7~-6,False,False
79,b+3, ,m,-15~-14,True,False
80,b+4, ,m,-7,False,False
81,"b+4, 1", ,"m, m",-7,False,False
82,"b+4, 4", ,"m, h",-7~-6,False,False
83,b+1+2, ,m,-9~-8,False,False
84,"b+1+2, 1", ,"m, m",-11,True,False
85,"b+1+2, 1, 2", ,"m, m, h",-16,True,False
86,b+3+4, ,(Special) (TC),,False,False
87,u/b+3, ,mm (TJ),-15~-13,True,False
88,u/b+3 (First hit only), ,m (TJ),-24~-23,True,False
89,u/b+3 (Second hit only), ,m (TJ),-15~-13,True,False
90,u+1+2, ,(Special) (TJ),,False,False
91,"u+1+2, F", ,"(Special) (TJ), (Special) (TC)(BAL)",,False,False
92,"u+1+2, B", ,"(Special) (TJ), (Special) (TC)(BAL)",,False,False
93,"u+1+2, 1", ,"(Special) (TJ), m (TJ)",-9,False,False
94,u+3+4, ,m (TJ),-4~+2s,False,False
95,u+3, ,m (TJ),-13,True,False
96,u/f+3, ,m (TJ),-13,True,False
97,u or u/f+4, ,m (TJ),-9~-7,False,False
98,"u or u/f+4, 4", ,"m (TJ), m",0~+1,False,False
99,u/f+1+2, ,m (TJ),-11~-9,False,False
100,"u/f+1+2, f (BAL)", ,m (TJ) (BAL),?,False,False
101,"u/f+1+2, B (REV BAL)", ,m (TJ) (REV BALL),?,False,False
102,"u/f+1+2, 4", ,"m (TJ), h (TJ)",-1~0,False,False
103,"u/f+1+2, 1+2", ,"m (TJ), m",-17~-13,True,False
104,u/f+3+4, ,lh,-15(-25s),False,False
105,"u/f+3+4, 4", ,"lh, h (TJ)",-4,False,False
106,"f, F+2", ,m,-8~-7,False,False
107,"f, F+3", ,m (TJ),-7~-4,False,False
108,"f, F+4", ,m (TJ),-9~-8,False,False
109,"f, F+4, 4", ,"m (TJ), m (TJ)",-13~-11,True,False
110,"f, F+3+4", ,mm (TJ),-7~-2,False,False
111,"f, F+3+4 (Second hit miss)", ,m (TJ),-25,True,False
112,"b, f+1", ,m,-12,True,False
113,"b, B+4", ,m,-4~-2s,False,False
114,"b, B+3+4", ,! (TJ),KND,False,False
115,"b, B+3+4, 2", ,m,-8~-7,False,False
116,"b, B+2+3", ,h! (TJ),KND,False,False
117,"f, f, F+3 or WR+3", ,m (TJ),+9~+15g,False,False
118,"f, f, F+3+4 or WR+3+4", ,m (TJ),+8~+18g,False,False
119,WS+1, ,m,-11~-9,False,False
120,"WS+1, 2", ,"m, h",-9~-8,False,False
121,"WS+1, 3", ,"m, m",-14~-13,True,False
122,WS+2, ,m,-7,False,False
123,"WS+2, 1", ,"m, m",-20~-17,True,False
124,"WS+2, 2", ,"m, m",-13s,False,False
125,WS+3, ,h,-8~-7,False,False
126,"WS+3, 3+4", ,"h, m (TJ)",-4~+4s,False,False
127,WS+4, ,m,-6~-5,False,False
128,WS+1+2, ,m,-9~-7,False,False
129,FC+d/f+2, ,m,-8,False,False
130,"FC+d/f+2, 1", ,"m, m",-7,False,False
131,"FC+d/f+2, 1, 1+2", ,"m, m, m",-13,True,False
132,"FC+d/f+2, 4", ,"m, l",-12~-10,False,False
133,"FC+d/f+2, 4, 1+2", ,"m, l, m",-13,True,False
134,SS+1+2, ,m,-5~-4s,False,False
135,BT d+2, ,m,-9~-8,False,False
136,1+2+3+4, ,(Special),,False,False
137,"1+2+3+4, 1+2", ,(Special) (TJ),,False,False
138,"1+2+3+4, 4", ,h! (TJ),KND,False,False
139,f+3+4 (to BAL), ,(Special) (TC)(BAL),,False,False
140,BAL 1, ,m,-8~-7,False,False
141,BAL 2, ,m,-11~-10,False,False
142,BAL 3, ,h,+8~+11,False,False
143,BAL 4, ,l,-24~-21,True,False
144,BAL 3+4, ,m (TJ),-18~-14s,False,False
145,"BAL 3+4, B", ,"m (TJ), (Special)",-18~-14s,False,False
146,"f, n, d, D/F", ,(Special),,False,False
147,"f, n, d, d/f+1", ,h,-2~-1,False,False
148,"f, n, d, d/f+2", ,m,-23~-22,True,False
149,"f, n, d, d/f+3", ,m (TJ),-14~-13,True,False
150,"f, n, d, d/f+3, 2", ,"m (TJ), h (TJ)",-9~-8,False,False
151,"f, n, d, d/f+4", ,l,-28,True,False
152,"f, n, d, d/f+4, 1+2", ,"l, m",-17,True,False
153,"f, n, d, d/f+1+2", ,m (TC),-10,True,False
154,"f, n, d, d/f+1+2, *", ,m (TC),-7,False,False
